Nome;Nome fantasia;C.N.P.J.;Endereço;Tipo logradouro;Cidade;Estado;C.E.P.;Telefone;Número;Bairro;Celular;Data de credenciamento;E-mail;Grupo;Classificação;Especialidades;Espec. + Áreas de atuação;Natureza de Atendimento;Regime de Atendimento
QUEIROGA E MAYER PROBIOPSIA LABORATORIOS LTDA;QUEIROGA E MAYER PROBIOPSIA LABORATORIOS;12.916.888/0001-96;TREZE DE MAIO;RUA;CAMPINA GRANDE;PB;58400-290;(83)3341-5782;338;CENTRO;;14/02/2025;queirogaemayer@ig.com.br;Laboratório;LABORATORIO;PATOLOGIA CLINICA/MEDICINA LABORATORIAL;PATOLOGIA CLINICA/MEDICINA LABORATORIAL;Ambulatorial;Eletivo
QUEIROGA E MAYER PROBIOPSIA LABORATORIOS LTDA;QUEIROGA E MAYER PROBIOPSIA LABORATORIOS;12.916.888/0001-96;JOAO SABIA;RUA;SUME;PB;58540000;(83)3341-5782;155;CENTRO;;14/02/2025;queirogaemayer@ig.com.br;Laboratório;LABORATORIO;PATOLOGIA CLINICA/MEDICINA LABORATORIAL;PATOLOGIA CLINICA/MEDICINA LABORATORIAL;Ambulatorial;Eletivo
QUEIROZ PSICOLOGIA LTDA;AGAPE CLINICA DE PSICOLOGIA;48.448.131/0001-62;BOSQUE DA SAUDE;RUA;CUIABA;MT;78050-070;(65)9342-9017;888;BOSQUE DA SAUDE;;13/05/2025;daniela@agapepsico.com.br;Clínica;CLINICA;PSICOLOGIA;PSICOLOGIA;Ambulatorial;Eletivo
QUEIROZ PSICOLOGIA LTDA;AGAPE CLINICA DE PSICOLOGIA;48.448.131/0001-62;BOSQUE DA SAUDE;RUA;CUIABA;MT;78050-070;(65)9342-9017;888;BOSQUE DA SAUDE;;13/05/2025;daniela@agapepsico.com.br;Clínica;CLINICA;PSICOLOGIA;PSICOLOGIA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS LTDA;12.341.114/0003-46;WINSTON CHURCHILL;AVENIDA;CURITIBA;PR;81150-051;(41)3042-5268;2730;PINHEIRINHO;;12/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;CARDIOLOGIA;CARDIOLOGIA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS LTDA;12.341.114/0003-46;WINSTON CHURCHILL;AVENIDA;CURITIBA;PR;81150-051;(41)3042-5268;2730;PINHEIRINHO;;12/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;CIRURGIA GERAL;CIRURGIA GERAL;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS LTDA;12.341.114/0003-46;WINSTON CHURCHILL;AVENIDA;CURITIBA;PR;81150-051;(41)3042-5268;2730;PINHEIRINHO;;12/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;CIRURGIA VASCULAR;CIRURGIA VASCULAR;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS LTDA;12.341.114/0003-46;WINSTON CHURCHILL;AVENIDA;CURITIBA;PR;81150-051;(41)3042-5268;2730;PINHEIRINHO;;12/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;CLINICA MEDICA;CLINICA MEDICA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS LTDA;12.341.114/0003-46;WINSTON CHURCHILL;AVENIDA;CURITIBA;PR;81150-051;(41)3042-5268;2730;PINHEIRINHO;;12/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;DERMATOLOGIA;DERMATOLOGIA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS LTDA;12.341.114/0003-46;WINSTON CHURCHILL;AVENIDA;CURITIBA;PR;81150-051;(41)3042-5268;2730;PINHEIRINHO;;12/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;ENDOCRINOLOGIA E METABOLOGIA;ENDOCRINOLOGIA E METABOLOGIA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS LTDA;12.341.114/0003-46;WINSTON CHURCHILL;AVENIDA;CURITIBA;PR;81150-051;(41)3042-5268;2730;PINHEIRINHO;;12/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;GENETICA MEDICA;GENETICA MEDICA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS LTDA;12.341.114/0003-46;WINSTON CHURCHILL;AVENIDA;CURITIBA;PR;81150-051;(41)3042-5268;2730;PINHEIRINHO;;12/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;GINECOLOGIA E OBSTETRICIA;GINECOLOGIA E OBSTETRICIA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS LTDA;12.341.114/0003-46;WINSTON CHURCHILL;AVENIDA;CURITIBA;PR;81150-051;(41)3042-5268;2730;PINHEIRINHO;;12/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;MASTOLOGIA;MASTOLOGIA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS LTDA;12.341.114/0003-46;WINSTON CHURCHILL;AVENIDA;CURITIBA;PR;81150-051;(41)3042-5268;2730;PINHEIRINHO;;12/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;NEUROLOGIA;NEUROLOGIA - NEUROLOGIA PEDIATRICA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS LTDA;12.341.114/0003-46;WINSTON CHURCHILL;AVENIDA;CURITIBA;PR;81150-051;(41)3042-5268;2730;PINHEIRINHO;;12/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;OFTALMOLOGIA;OFTALMOLOGIA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS LTDA;12.341.114/0003-46;WINSTON CHURCHILL;AVENIDA;CURITIBA;PR;81150-051;(41)3042-5268;2730;PINHEIRINHO;;12/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;ORTOPEDIA E TRAUMATOLOGIA;ORTOPEDIA E TRAUMATOLOGIA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS LTDA;12.341.114/0003-46;WINSTON CHURCHILL;AVENIDA;CURITIBA;PR;81150-051;(41)3042-5268;2730;PINHEIRINHO;;12/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;PNEUMOLOGIA;PNEUMOLOGIA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS LTDA;12.341.114/0003-46;WINSTON CHURCHILL;AVENIDA;CURITIBA;PR;81150-051;(41)3042-5268;2730;PINHEIRINHO;;12/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;PSIQUIATRIA;PSIQUIATRIA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS LTDA;12.341.114/0003-46;WINSTON CHURCHILL;AVENIDA;CURITIBA;PR;81150-051;(41)3042-5268;2730;PINHEIRINHO;;12/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;RADIOLOGIA E DIAGNOSTICO POR IMAGEM ;RADIOLOGIA E DIAGNOSTICO POR IMAGEM ;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS LTDA;12.341.114/0003-46;WINSTON CHURCHILL;AVENIDA;CURITIBA;PR;81150-051;(41)3042-5268;2730;PINHEIRINHO;;12/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;RADIOLOGIA E DIAGNOSTICO POR IMAGEM ;RADIOLOGIA E DIAGNOSTICO POR IMAGEM ;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS;12.341.114/0002-65;RUI BARBOSA;PRACA;CURITIBA;PR;80010-030;(14)3019-0900;827;CENTRO;;10/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;CLINICA MEDICA;CLINICA MEDICA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS;12.341.114/0002-65;RUI BARBOSA;PRACA;CURITIBA;PR;80010-030;(14)3019-0900;827;CENTRO;;10/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;ENDOCRINOLOGIA E METABOLOGIA;ENDOCRINOLOGIA E METABOLOGIA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS;12.341.114/0002-65;RUI BARBOSA;PRACA;CURITIBA;PR;80010-030;(14)3019-0900;827;CENTRO;;10/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;NEUROLOGIA;NEUROLOGIA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS;12.341.114/0002-65;RUI BARBOSA;PRACA;CURITIBA;PR;80010-030;(14)3019-0900;827;CENTRO;;10/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;OFTALMOLOGIA;OFTALMOLOGIA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS;12.341.114/0002-65;RUI BARBOSA;PRACA;CURITIBA;PR;80010-030;(14)3019-0900;827;CENTRO;;10/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;PSIQUIATRIA;PSIQUIATRIA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS;12.341.114/0002-65;RUI BARBOSA;PRACA;CURITIBA;PR;80010-030;(14)3019-0900;827;CENTRO;;10/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;PSIQUIATRIA;PSIQUIATRIA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS;12.341.114/0005-08;FRANCISCO CLAUDINO DOS SANTOS;RUA;FAZENDA RIO GRANDE;PR;83833-070;(41)3193-0123;245;IGUACU;;20/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;CARDIOLOGIA;CARDIOLOGIA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS;12.341.114/0005-08;FRANCISCO CLAUDINO DOS SANTOS;RUA;FAZENDA RIO GRANDE;PR;83833-070;(41)3193-0123;245;IGUACU;;20/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;CLINICA MEDICA;CLINICA MEDICA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS;12.341.114/0005-08;FRANCISCO CLAUDINO DOS SANTOS;RUA;FAZENDA RIO GRANDE;PR;83833-070;(41)3193-0123;245;IGUACU;;20/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;ENDOCRINOLOGIA E METABOLOGIA;ENDOCRINOLOGIA E METABOLOGIA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS;12.341.114/0005-08;FRANCISCO CLAUDINO DOS SANTOS;RUA;FAZENDA RIO GRANDE;PR;83833-070;(41)3193-0123;245;IGUACU;;20/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;GENETICA MEDICA;GENETICA MEDICA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS;12.341.114/0005-08;FRANCISCO CLAUDINO DOS SANTOS;RUA;FAZENDA RIO GRANDE;PR;83833-070;(41)3193-0123;245;IGUACU;;20/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;NEUROLOGIA;NEUROLOGIA - NEUROLOGIA PEDIATRICA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS;12.341.114/0005-08;FRANCISCO CLAUDINO DOS SANTOS;RUA;FAZENDA RIO GRANDE;PR;83833-070;(41)3193-0123;245;IGUACU;;20/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;OFTALMOLOGIA;OFTALMOLOGIA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS;12.341.114/0005-08;FRANCISCO CLAUDINO DOS SANTOS;RUA;FAZENDA RIO GRANDE;PR;83833-070;(41)3193-0123;245;IGUACU;;20/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;ORTOPEDIA E TRAUMATOLOGIA;ORTOPEDIA E TRAUMATOLOGIA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS;12.341.114/0005-08;FRANCISCO CLAUDINO DOS SANTOS;RUA;FAZENDA RIO GRANDE;PR;83833-070;(41)3193-0123;245;IGUACU;;20/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;PSIQUIATRIA;PSIQUIATRIA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS;12.341.114/0005-08;FRANCISCO CLAUDINO DOS SANTOS;RUA;FAZENDA RIO GRANDE;PR;83833-070;(41)3193-0123;245;IGUACU;;20/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;PSIQUIATRIA;PSIQUIATRIA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS;12.341.114/0001-84;EUROPA;RUA;PINHAIS;PR;83323-300;(41)3268-5230;543;VILA IRENE MARGARIDA;;12/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;CARDIOLOGIA;CARDIOLOGIA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS;12.341.114/0001-84;EUROPA;RUA;PINHAIS;PR;83323-300;(41)3268-5230;543;VILA IRENE MARGARIDA;;12/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;CIRURGIA GERAL;CIRURGIA GERAL;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS;12.341.114/0001-84;EUROPA;RUA;PINHAIS;PR;83323-300;(41)3268-5230;543;VILA IRENE MARGARIDA;;12/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;CLINICA MEDICA;CLINICA MEDICA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS;12.341.114/0001-84;EUROPA;RUA;PINHAIS;PR;83323-300;(41)3268-5230;543;VILA IRENE MARGARIDA;;12/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;DERMATOLOGIA;DERMATOLOGIA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS;12.341.114/0001-84;EUROPA;RUA;PINHAIS;PR;83323-300;(41)3268-5230;543;VILA IRENE MARGARIDA;;12/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;ENDOCRINOLOGIA E METABOLOGIA;ENDOCRINOLOGIA E METABOLOGIA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS;12.341.114/0001-84;EUROPA;RUA;PINHAIS;PR;83323-300;(41)3268-5230;543;VILA IRENE MARGARIDA;;12/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;GENETICA MEDICA;GENETICA MEDICA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS;12.341.114/0001-84;EUROPA;RUA;PINHAIS;PR;83323-300;(41)3268-5230;543;VILA IRENE MARGARIDA;;12/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;GINECOLOGIA E OBSTETRICIA;GINECOLOGIA E OBSTETRICIA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS;12.341.114/0001-84;EUROPA;RUA;PINHAIS;PR;83323-300;(41)3268-5230;543;VILA IRENE MARGARIDA;;12/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;NEUROLOGIA;NEUROLOGIA - NEUROLOGIA PEDIATRICA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS;12.341.114/0001-84;EUROPA;RUA;PINHAIS;PR;83323-300;(41)3268-5230;543;VILA IRENE MARGARIDA;;12/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;OFTALMOLOGIA;OFTALMOLOGIA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS;12.341.114/0001-84;EUROPA;RUA;PINHAIS;PR;83323-300;(41)3268-5230;543;VILA IRENE MARGARIDA;;12/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;PSIQUIATRIA;PSIQUIATRIA;Ambulatorial;Eletivo
QUEROMED CONSULTAS MEDICAS LTDA;QUEROMED CONSULTAS MEDICAS;12.341.114/0001-84;EUROPA;RUA;PINHAIS;PR;83323-300;(41)3268-5230;543;VILA IRENE MARGARIDA;;12/02/2026;josue@clinicaqueromed.com.br;Clínica;CLINICA;PSIQUIATRIA;PSIQUIATRIA;Ambulatorial;Eletivo
QUIMIOCLINIC - CLINICA DE QUIMIOTERAPIA E URGENCIA;QUIMIOCLINIC;86.750.254/0001-42;OSVALDO CRUZ;RUA;FORTALEZA;CE;60125-151;(85)3261-3111;2612;DIONISIO TORRES;;04/07/2025;contasmedicas@quimioclinic.com.br;Clínica;CLINICA;CIRURGIA DE CABEÇA E PESCOÇO;CIRURGIA DE CABEÇA E PESCOÇO;Ambulatorial;Eletivo
QUIMIOCLINIC - CLINICA DE QUIMIOTERAPIA E URGENCIA;QUIMIOCLINIC;86.750.254/0001-42;OSVALDO CRUZ;RUA;FORTALEZA;CE;60125-151;(85)3261-3111;2612;DIONISIO TORRES;;04/07/2025;contasmedicas@quimioclinic.com.br;Clínica;CLINICA;HEMATOLOGIA E HEMOTERAPIA;HEMATOLOGIA E HEMOTERAPIA;Ambulatorial;Eletivo
QUIMIOCLINIC - CLINICA DE QUIMIOTERAPIA E URGENCIA;QUIMIOCLINIC;86.750.254/0001-42;OSVALDO CRUZ;RUA;FORTALEZA;CE;60125-151;(85)3261-3111;2612;DIONISIO TORRES;;04/07/2025;contasmedicas@quimioclinic.com.br;Clínica;CLINICA;MASTOLOGIA;MASTOLOGIA;Ambulatorial;Eletivo
QUIMIOCLINIC - CLINICA DE QUIMIOTERAPIA E URGENCIA;QUIMIOCLINIC;86.750.254/0001-42;OSVALDO CRUZ;RUA;FORTALEZA;CE;60125-151;(85)3261-3111;2612;DIONISIO TORRES;;04/07/2025;contasmedicas@quimioclinic.com.br;Clínica;CLINICA;ONCOLOGIA CLINICA;ONCOLOGIA CLINICA;Ambulatorial;Eletivo
QUIMIOCLINIC - CLINICA DE QUIMIOTERAPIA E URGENCIA;QUIMIOCLINIC;86.750.254/0001-42;OSVALDO CRUZ;RUA;FORTALEZA;CE;60125-151;(85)3261-3111;2612;DIONISIO TORRES;;04/07/2025;contasmedicas@quimioclinic.com.br;Clínica;CLINICA;REUMATOLOGIA;REUMATOLOGIA;Ambulatorial;Eletivo
QUIMIOCLINIC - CLINICA DE QUIMIOTERAPIA E URGENCIA;QUIMIOCLINIC;86.750.254/0001-42;OSVALDO CRUZ;RUA;FORTALEZA;CE;60125-151;(85)3261-3111;2612;DIONISIO TORRES;;04/07/2025;contasmedicas@quimioclinic.com.br;Clínica;CLINICA;REUMATOLOGIA;REUMATOLOGIA;Ambulatorial;Eletivo
QUINDOM - CLINICA DE PSICOLOGIA E TRATAMENTO MULTI;QUINDOM - CLINICA DE PSICOLOGIA E TRATAMENTO MULTI;57.141.174/0001-91;DOUTOR VIRGILIO ALVES CORREIA;RUA;CUIABA;MT;78032-165;(69)9999-37555;355;GOIABEIRAS;;07/10/2025;financeiro@quindom.com.br;Serviço de diagnose ;CLINICA;FONOAUDIOLOGIA;FONOAUDIOLOGIA;Ambulatorial;Eletivo
QUINDOM - CLINICA DE PSICOLOGIA E TRATAMENTO MULTI;QUINDOM - CLINICA DE PSICOLOGIA E TRATAMENTO MULTI;57.141.174/0001-91;DOUTOR VIRGILIO ALVES CORREIA;RUA;CUIABA;MT;78032-165;(69)9999-37555;355;GOIABEIRAS;;07/10/2025;financeiro@quindom.com.br;Serviço de diagnose ;CLINICA;PSICOLOGIA;PSICOLOGIA;Ambulatorial;Eletivo
QUINDOM - CLINICA DE PSICOLOGIA E TRATAMENTO MULTI;QUINDOM - CLINICA DE PSICOLOGIA E TRATAMENTO MULTI;57.141.174/0001-91;DOUTOR VIRGILIO ALVES CORREIA;RUA;CUIABA;MT;78032-165;(69)9999-37555;355;GOIABEIRAS;;07/10/2025;financeiro@quindom.com.br;Serviço de diagnose ;CLINICA;PSICOLOGIA;PSICOLOGIA;Ambulatorial;Eletivo
QUINDOM - CLINICA DE PSICOLOGIA E TRATAMENTO MULTI;CLINICA QUINDOM;40.879.804/0001-27;JOAO CORDEIRO GONCALVES;RUA;MIRASSOL DOESTE;MT;78280-000;(65)9991-67010;3693;;;07/10/2025;financeiro.mirassol@quindom.com.br;Serviço de diagnose ;CLINICA;FISIOTERAPIA;FISIOTERAPIA;Ambulatorial;Eletivo
QUINDOM - CLINICA DE PSICOLOGIA E TRATAMENTO MULTI;CLINICA QUINDOM;40.879.804/0001-27;JOAO CORDEIRO GONCALVES;RUA;MIRASSOL DOESTE;MT;78280-000;(65)9991-67010;3693;;;07/10/2025;financeiro.mirassol@quindom.com.br;Serviço de diagnose ;CLINICA;FONOAUDIOLOGIA;FONOAUDIOLOGIA;Ambulatorial;Eletivo
QUINDOM - CLINICA DE PSICOLOGIA E TRATAMENTO MULTI;CLINICA QUINDOM;40.879.804/0001-27;JOAO CORDEIRO GONCALVES;RUA;MIRASSOL DOESTE;MT;78280-000;(65)9991-67010;3693;;;07/10/2025;financeiro.mirassol@quindom.com.br;Serviço de diagnose ;CLINICA;PSICOLOGIA;PSICOLOGIA;Ambulatorial;Eletivo
QUINDOM - CLINICA DE PSICOLOGIA E TRATAMENTO MULTI;CLINICA QUINDOM;40.879.804/0001-27;JOAO CORDEIRO GONCALVES;RUA;MIRASSOL DOESTE;MT;78280-000;(65)9991-67010;3693;;;07/10/2025;financeiro.mirassol@quindom.com.br;Serviço de diagnose ;CLINICA;PSICOLOGIA;PSICOLOGIA;Ambulatorial;Eletivo
R A R DA CUNHA RESENDE FISIOTERAPIA;FISIONORTE;20.024.206/0001-69;RIO DOCE;AVENIDA;NATAL;RN;59129-340;(84)9860-08490;1073;POTENGI;;02/03/2026;leowilliaam@gmail.com;Serviço de diagnose ;CLINICA;FISIOTERAPIA;FISIOTERAPIA;Ambulatorial;Eletivo
R A R DA CUNHA RESENDE FISIOTERAPIA;FISIONORTE;20.024.206/0001-69;RIO DOCE;AVENIDA;NATAL;RN;59129-340;(84)9860-08490;1073;POTENGI;;02/03/2026;leowilliaam@gmail.com;Serviço de diagnose ;CLINICA;FISIOTERAPIA;FISIOTERAPIA;Ambulatorial;Eletivo
R B - CLINICA DE TERAPIAS AVANCADAS LTDA;CLIAP KIDS;41.714.572/0001-10;CONSELHEIRO NORTON FARIA;RUA;NATAL;RN;59075-730;(84)2030-4030;1439;LAGOA NOVA;(84)9993-48636;29/04/2025;coordenacaodeatendimento@cliapnatal.com.br;Serviço de diagnose ;CLINICA;FISIOTERAPIA;FISIOTERAPIA;Ambulatorial;Eletivo
R B - CLINICA DE TERAPIAS AVANCADAS LTDA;CLIAP KIDS;41.714.572/0001-10;CONSELHEIRO NORTON FARIA;RUA;NATAL;RN;59075-730;(84)2030-4030;1439;LAGOA NOVA;(84)9993-48636;29/04/2025;faturamento@ativaassessoriamedica.com.br;Serviço de diagnose ;CLINICA;FONOAUDIOLOGIA;FONOAUDIOLOGIA;Ambulatorial;Eletivo
R B - CLINICA DE TERAPIAS AVANCADAS LTDA;CLIAP KIDS;41.714.572/0001-10;CONSELHEIRO NORTON FARIA;RUA;NATAL;RN;59075-730;(84)2030-4030;1439;LAGOA NOVA;(84)9993-48636;29/04/2025;faturamento@ativaassessoriamedica.com.br;Serviço de diagnose ;CLINICA;PSICOLOGIA;PSICOLOGIA;Ambulatorial;Eletivo
R B - CLINICA DE TERAPIAS AVANCADAS LTDA;CLIAP KIDS;41.714.572/0001-10;CONSELHEIRO NORTON FARIA;RUA;NATAL;RN;59075-730;(84)2030-4030;1439;LAGOA NOVA;(84)9993-48636;29/04/2025;faturamento@ativaassessoriamedica.com.br;Serviço de diagnose ;CLINICA;TERAPIA OCUPACIONAL;TERAPIA OCUPACIONAL;Ambulatorial;Eletivo
R B - CLINICA DE TERAPIAS AVANCADAS LTDA;CLIAP KIDS;41.714.572/0001-10;CONSELHEIRO NORTON FARIA;RUA;NATAL;RN;59075-730;(84)2030-4030;1439;LAGOA NOVA;(84)9993-48636;29/04/2025;faturamento@ativaassessoriamedica.com.br;Serviço de diagnose ;CLINICA;TERAPIA OCUPACIONAL;TERAPIA OCUPACIONAL;Ambulatorial;Eletivo
R C DA SILVA E MELO BRANDAO LTDA;CLINICA ANNA JULIA;12.533.407/0001-63;RUI BARBOSA;AVENIDA;NATAL;RN;59056-300;(84)9883-18265;14;LAGOA NOVA;;03/02/2026;clinicaannajulia@hotmail.com;Clínica;CLINICA;PEDIATRIA;PEDIATRIA;Ambulatorial;Eletivo
R C DA SILVA E MELO BRANDAO LTDA;CLINICA ANNA JULIA;12.533.407/0001-63;RUI BARBOSA;AVENIDA;NATAL;RN;59056-300;(84)9883-18265;14;LAGOA NOVA;;03/02/2026;clinicaannajulia@hotmail.com;Clínica;CLINICA;REUMATOLOGIA;REUMATOLOGIA - REUMATOLOGIA PEDIATRICA;Ambulatorial;Eletivo
R C DA SILVA E MELO BRANDAO LTDA;CLINICA ANNA JULIA;12.533.407/0001-63;RUI BARBOSA;AVENIDA;NATAL;RN;59056-300;(84)9883-18265;14;LAGOA NOVA;;03/02/2026;clinicaannajulia@hotmail.com;Clínica;CLINICA;REUMATOLOGIA;REUMATOLOGIA - REUMATOLOGIA PEDIATRICA;Ambulatorial;Eletivo
R E F OFTALMOLOGIA LTDA;R E F OFTALMOLOGIA;02.425.013/0002-19;MIRIAM;AVENIDA;CARAPICUIBA;SP;06320-060;(11)4183-1576;311;CENTRO;;05/07/2025;monteiro.aislan@gmail.com;Clínica;CLINICA;OFTALMOLOGIA;OFTALMOLOGIA;Ambulatorial;Eletivo
R E F OFTALMOLOGIA LTDA;R E F OFTALMOLOGIA;02.425.013/0002-19;MIRIAM;AVENIDA;CARAPICUIBA;SP;06320-060;(11)4183-1576;311;CENTRO;;05/07/2025;monteiro.aislan@gmail.com;Clínica;CLINICA;OFTALMOLOGIA;OFTALMOLOGIA;Ambulatorial;Eletivo
R E R ARQUIMED LTDA;R R ARQUIMED;33.643.233/0001-61;RIO BRANCO;AVENIDA;RIO DE JANEIRO;RJ;20040-902;(21)9828-77201;185;CENTRO;;25/02/2026;rafaelguima888@yahoo.com.br;Clínica;CLINICA;CARDIOLOGIA;CARDIOLOGIA;Ambulatorial;Eletivo
